filename,Transcript
speaker64_f_nn_utt05.wav,aja lali ngumbah piring sawise mangan
speaker64_f_nn_utt06.wav,dina iki aku krasa kesel banget
speaker64_f_nn_utt07.wav,bapak lunga kerja sakdurunge srengenge munggah
speaker64_f_nn_utt08.wav,bocah cilik iku seneng dolanan bal balan
speaker64_f_nn_utt09.wav,aku pengin sinau boso jowo luwih jero
speaker64_f_nn_utt10.wav,mbiyen aku kerep dolan neng sawah bareng koncoku
speaker64_f_nn_utt11.wav,omahe simbah adoh saka kutha
speaker64_f_nn_utt12.wav,kowe iso nulungi aku nggawe tugas ora
speaker64_f_nn_utt13.wav,dina senin aku bakal ujian matematika
speaker64_f_nn_utt14.wav,ojo rame rame ono wong turu ing njero
speaker64_f_nn_utt15.wav,iwak goreng iki rasane enak tenan
speaker64_f_nn_utt16.wav,yen udan dalane gampang dadi licin
speaker64_f_nn_utt17.wav,sepedaku banne bocor ing tengah dalan
speaker64_f_nn_utt18.wav,aku kudu tuku pulsa kanggo telpon ibu
speaker64_f_nn_utt19.wav,dhek wingi aku mlaku mlaku neng alun alun
speaker64_f_nn_utt20.wav,es krim rasa coklat iku favoritku
speaker64_f_nn_utt21.wav,aku krungu swara motor banter banget
speaker64_f_nn_utt22.wav,yen ono masalah ayo dirembug bareng
speaker64_f_nn_utt23.wav,aku arep sinau nyetir mobil minggu ngarep
speaker64_f_nn_utt24.wav,pancen angel ngelingi kabeh aturan sekolah
speaker64_f_nn_utt25.wav,mbakyuku seneng maca buku sejarah
speaker64_f_nn_utt26.wav,dina sabtu aku rencana ngunjungi simbah
speaker64_f_nn_utt27.wav,yen lapar masak mie wae luwih cepet
speaker64_f_nn_utt28.wav,wektu cilik aku wedi karo asu
speaker64_f_nn_utt29.wav,aku kudu tangi awan kanggo kerja kelompok
speaker64_f_nn_utt30.wav,bareng bareng luwih gampang tinimbang dewekan
speaker65_m_nn_utt01.wav,wingi aku mangan sega goreng karo bapak
speaker65_m_nn_utt02.wav,bapak ngombe kopi ireng sawise dhahar
speaker65_m_nn_utt03.wav,adhik bareng rencang rencange dolanan ball
speaker65_m_nn_utt04.wav,ibu ing dapur saged nggoreng tempe
speaker65_m_nn_utt05.wav,aku nulis layang kanggo sari
speaker65_m_nn_utt06.wav,sapi mangan suket
speaker65_m_nn_utt07.wav,kowe tuku klambi anyar
speaker65_m_nn_utt08.wav,wingi perutku lara bar mangan sambel
speaker65_m_nn_utt09.wav,alon alon waton kelakon
speaker65_m_nn_utt10.wav,witing tresna jalaran saka kulina
speaker65_m_nn_utt11.wav,aku nggarep pr matematika mau bengi
speaker65_m_nn_utt12.wav,aku tuku hp anyar wingi sore
speaker65_m_nn_utt13.wav,siti nyuci klambi saben minggu
speaker65_m_nn_utt14.wav,kowe kudu mbayar utang saiki
speaker65_m_nn_utt15.wav,apa sih sing kita sawise in donya iki
speaker65_m_nn_utt16.wav,ibu masak sayur asem neng pawon
speaker65_m_nn_utt17.wav,adhik dolanan ball neng lapangan
speaker65_m_nn_utt18.wav,pakdhe nandur jagung neng alas
speaker65_m_nn_utt19.wav,budi nunggu bis neng halte
speaker65_m_nn_utt20.wav,kucingku nyolong ikan neng meja
speaker65_m_nn_utt21.wav,warga kerja bakti neng kampus minggu ngarep
speaker65_m_nn_utt22.wav,aku ketemu mantan neng mall wingi
speaker65_m_nn_utt23.wav,bapak arep mancing neng kali mengko sore
speaker65_m_nn_utt24.wav,sari tuku sate neng pengkolan mengko sore
speaker65_m_nn_utt25.wav,murid muri upacara neng sekolahan jam pitu
speaker65_m_nn_utt26.wav,ngluruk tanpa bala menang tanpa ngasorake sekti tanpa aji aji sugih tanpa bandha
speaker65_m_nn_utt27.wav,sakbegja begjane wong kang lali isih luwih begja wong kang eling lan waspada
speaker65_m_nn_utt28.wav,datan serik lamun ketaman datan susah lamun kelangan
speaker65_m_nn_utt29.wav,ojo gumunan ojo getunan ojo kagetan ojo aleman
speaker65_m_nn_utt30.wav,urip iku wang sinawang mula aja mung nyawang sing sakpenake wae
speaker67_m_nn_utt01.wav,aku lagi arep mangan sega goreng
speaker67_m_nn_utt02.wav,kowe mau bengi turu jam pira
speaker67_m_nn_utt03.wav,omahku cedhak banget karo pasar
speaker67_m_nn_utt04.wav,sapa sing njupuk buku ning meja
speaker67_m_nn_utt05.wav,ayo dolan menyang alun alun sore iki
speaker67_m_nn_utt06.wav,udan deres banget wiwit mau esuk
speaker67_m_nn_utt07.wav,bapak lagi maca koran ning teras
speaker67_m_nn_utt08.wav,aja lali nggawa payung yen arep lunga
speaker67_m_nn_utt09.wav,bocah kui pinter banget nembang jawa
speaker67_m_nn_utt10.wav,aku ora ngerti apa karepmu
speaker67_m_nn_utt11.wav,punapa panjenengan sampun dhahar
speaker67_m_nn_utt12.wav,kula badhe nyuwun pirsa babagan menika
speaker67_m_nn_utt13.wav,bapak nembe mawon sare wonten kamar
speaker67_m_nn_utt14.wav,monggo dipununjuk tehipun mumpung taksih panas
speaker67_m_nn_utt15.wav,matur nuwun sanget atas bantuanipun
speaker67_m_nn_utt16.wav,kula mboten saged ndherek acara menika
speaker67_m_nn_utt17.wav,panjenengan badhe tindak pundi enjing niki
speaker67_m_nn_utt18.wav,simbah gerah waja sampun tigang dinten
speaker67_m_nn_utt19.wav,sugeng rawuh wonten ing adicara punika
speaker67_m_nn_utt20.wav,nyuwun pangapunten kula telat rawuh
speaker67_m_nn_utt21.wav,regane gula pasir sekilo limang ewu rupiah
speaker67_m_nn_utt22.wav,saiki wis jam wolu luwih seprapat
speaker67_m_nn_utt23.wav,dalan menyang solo macet total
speaker67_m_nn_utt24.wav,tuku bensin rong liter neng pom bensin
speaker67_m_nn_utt25.wav,wis suwe awakdewe ora ketemu
speaker67_m_nn_utt26.wav,langite katon mendhung peteng dhedhet
speaker67_m_nn_utt27.wav,adhiku seneng banget dolanan bal balan
speaker67_m_nn_utt28.wav,kucingku ilang wingi sore durung ketemu
speaker67_m_nn_utt29.wav,sampun dangun mboten kepanggih kalih panjenengan
speaker67_m_nn_utt30.wav,gunung merapi katon gagah saking kadohan
speaker68_m_nn_utt01.wav,sugeng enjang kulo badhe dhahar
speaker68_m_nn_utt02.wav,menapa panjenengan sampun siram
speaker68_m_nn_utt03.wav,kulo badhe tindak dhateng kampus
speaker68_m_nn_utt04.wav,sakmenika jam pitu enjang
speaker68_m_nn_utt05.wav,monggo dipun unjuk tehipun
speaker68_m_nn_utt06.wav,kulo nyuwun pangapunten nggih
speaker68_m_nn_utt07.wav,dinten menika hawanipun asrep sanget
speaker68_m_nn_utt08.wav,panjenengan badhe tindak pundi
speaker68_m_nn_utt09.wav,matur nuwun sanget atas bantuane
speaker68_m_nn_utt10.wav,kulo badhe tumbas buku tulis
speaker68_m_nn_utt11.wav,mangga pinarak wonten mriki
speaker68_m_nn_utt12.wav,sampun dangu mboten kepanggih
speaker68_m_nn_utt13.wav,badhe nyuwun pirsa dalemipun pak rt
speaker68_m_nn_utt14.wav,kulo badhe wangsul rumiyin
speaker68_m_nn_utt15.wav,sakmenika reginipun uwos pinten
speaker68_m_nn_utt16.wav,kulo mboten ngertos menawi wonten acara
speaker68_m_nn_utt17.wav,ndherek langkung nuwun sewu
speaker68_m_nn_utt18.wav,bapak saweg maos koran
speaker68_m_nn_utt19.wav,ibu nuju masak wonten pawon
speaker68_m_nn_utt20.wav,adik dolanan bal wonten latar
speaker68_m_nn_utt21.wav,kulo badhe sare rumiyin
speaker68_m_nn_utt22.wav,monggo dhahar sesarengan
speaker68_m_nn_utt23.wav,nyuwun tolong pundhutaken toya
speaker68_m_nn_utt24.wav,kulo badhe ngerjakaken tugas kuliah
speaker68_m_nn_utt25.wav,griya kulo celak saking mriki
speaker68_m_nn_utt26.wav,sampun jam songo dalu
speaker68_m_nn_utt27.wav,kulo badhe kesah dhateng solo
speaker68_m_nn_utt28.wav,mbenjing enjang kulo wonten kelas
speaker68_m_nn_utt29.wav,sakedap malih kulo dugi
speaker68_m_nn_utt30.wav,mugi mugi tansah pinaringan sehat
speaker69_m_n_utt01.wav,wis suwe ora ketemu pie kabare
speaker69_m_n_utt02.wav,kuwe ana waktu kosong ora ngko sore
speaker69_m_n_utt03.wav,tumben kuwe teka luwih ndisik biasane tekane paling akhir
speaker69_m_n_utt04.wav,ngapurane aku ora kober mbales pesenmu sakdinanan iki gaweanku akeh banget
speaker69_m_n_utt05.wav,nek ora kabotan oleh takok masalah sing ndek wingi kene bahas bareng
speaker69_m_n_utt06.wav,ngko kene lunga jam pira soale aku kudu siap siap sek ben ora telat
speaker69_m_n_utt07.wav,karuan kene ketemu langsung ning tempate ae ben luwih praktis
speaker69_m_n_utt08.wav,kayake aku bakal teka telat sitik soale jalanane macet pol dina iki
speaker69_m_n_utt09.wav,nek udane ora mandek kayake acarane kene terpaksa kudu ditunda sek ngasi besok
speaker69_m_n_utt10.wav,kabari aku nek kuwe wes tekan ning lokasi ngko aku langsung nyusul merono
speaker69_m_n_utt11.wav,oleh tolong jipuke barang sing ono ning atas meja kui
speaker69_m_n_utt12.wav,aku arep lunga menyang warung sediluk arep titip apa
speaker69_m_n_utt13.wav,rasane dina iki panase pol ngasi kipas ae ora kerasa atise
speaker69_m_n_utt14.wav,aja lali kuncine didokok ning tempat biasane ben ora bingung nggoleke
speaker69_m_n_utt15.wav,panganane wis tak siapke ning meja ngko nek misal kuwe laper tinggal dipanaske
speaker69_m_n_utt16.wav,tugas sing diwenehi ndek wingi angel yo aku ngasik kudu begadang
speaker69_m_n_utt17.wav,tulung diperiksa meneh laporane wedine isih ono sing salah tulis
speaker69_m_n_utt18.wav,rapat dina iki kayake bakal ngenteke waktu akeh soale akeh hal penting sing kudu dibahas
speaker69_m_n_utt19.wav,matur nuwun banget kanggo bantuane kerjaanku dadi luwih cepet bar
speaker69_m_n_utt20.wav,ngapurane kayake aku ora isa melu soale ana urusan mendadak
speaker69_m_n_utt21.wav,sebenere aku pingin lunga tapi awakku rasane kurang sehat seka ndek esuk
speaker69_m_n_utt22.wav,ora maksudku nolak tapi kayake ide kui kurang cocok nek kene terapke saiki
speaker69_m_n_utt23.wav,walah aku lagi sadar nek dompetku keri ing omah pas arep mangkat mau
speaker69_m_n_utt24.wav,kayake sesok sesok ae kene bahas iki saiki sirahku lagi ngelu banget
speaker69_m_n_utt25.wav,menurutku harga panganan ing kene mahal kanggo porsi sing secuplik iki
speaker69_m_n_utt26.wav,aku setuju karo pendapatmu iku emang solusi sing paling cocok kanggo saiki
speaker69_m_n_utt27.wav,jujur ae aku sebenere ora patio paham karo apa sing ndee jelaske mau ning ngarep
speaker69_m_n_utt28.wav,aku salut karo usahamu hasile bener bener ing luar dugaane kene kabeh
speaker69_m_n_utt29.wav,semoga ae kabeh rencana kita dina iki isa lancar ora ana hambatan apa apa
speaker69_m_n_utt30.wav,apa sih sing bok goleki ning donya iki
speaker70_m_nn_utt01.wav,wong sabar rejekine jembar
speaker70_m_nn_utt02.wav,awakmu kudu sekolah men dadi uwong
speaker70_m_nn_utt03.wav,urip nang dunyo iku sakjane mung sepisan
speaker70_m_nn_utt04.wav,narimo ing pandum
speaker70_m_nn_utt05.wav,ojo dumeh karo sek saiki urip nang dunyo iku mung sementara
speaker70_m_nn_utt06.wav,sopo sing nandur yo kui sing bakal manen hasil
speaker70_m_nn_utt07.wav,fokus ojo guyon wae men gaweane enggal rampung
speaker70_m_nn_utt08.wav,nek arep urip e tentrem yo sholawat
speaker70_m_nn_utt09.wav,piye kabare nduk
speaker70_m_nn_utt10.wav,namine sinten cah ayu
speaker70_m_nn_utt11.wav,dahar e ditambah men cepet lemu
speaker70_m_nn_utt12.wav,sugeng enjang seduluripun
speaker70_m_nn_utt13.wav,saiki dinten sebtu wayahe libur
speaker70_m_nn_utt14.wav,semoga enggal mari
speaker70_m_nn_utt15.wav,sugeng sonten kancaku
speaker70_m_nn_utt16.wav,cuaca ne cerah koyo ati ku
speaker70_m_nn_utt17.wav,sinau ojo dolanan hp wae
speaker70_m_nn_utt18.wav,kamarku yen wengi dadi adem banget
speaker70_m_nn_utt19.wav,aku seneng dolanan bareng kanca kancaku sawise bali sekolah
speaker70_m_nn_utt20.wav,tasku iki regane larang
speaker70_m_nn_utt21.wav,aku wedi lewat alas wayah bengi
speaker70_m_nn_utt22.wav,kampungku sepi yen wayah prei
speaker70_m_nn_utt23.wav,tulung simpen file iki ing folder sing bener
speaker70_m_nn_utt24.wav,wong wong kuwi nyiapake presentasi kanggo rapat sesuk
speaker70_m_nn_utt25.wav,sistem iki perlu dianyarke menyang versi paling anyar
speaker70_m_nn_utt26.wav,tulung priksa apa kabeh data wis cocog
speaker70_m_nn_utt27.wav,kita lagi nglumpukake masukan saka para peserta
speaker70_m_nn_utt28.wav,aku bakal nerusake gaweanku sawise ngaso sak bentar
speaker70_m_nn_utt29.wav,aku lagi nyiapake jadwal kanggo dina iki
speaker70_m_nn_utt30.wav,esuk iki cuacane cerah lan anget
